n_samples,n_features,n_classes,frac_categorical,ratio_samples_per_feature,col_min_mean,col_min_std,col_max_mean,col_max_std,col_mean_mean,col_mean_std,col_std_mean,col_std_std,col_skew_mean,col_skew_std,col_kurt_mean,col_kurt_std,tree_node_count,tree_leaf_count,tree_depth_max,tree_leaf_depth_mean,dummy_mf_acc_mean,gnb_acc_mean,linsvc_acc_mean,logreg_acc_mean,knn5_acc_mean,dt_acc_mean,meta_target_best_algo,did,name,elapsed_sec
43825,11,2,0.09090909090909091,3984.090909090909,0.9596989999999999,0.4798615879490668,71793.239796,170423.85625133844,1340.7816585894354,2678.6636754843903,1157.9797510296537,2318.1435384988,2.071880890251151,5.997068659581009,169.19630066056615,502.44628368743764,35,18,5,4.555555555555555,0.5068,0.5048,0.5166,0.5126,0.5064,0.5054000000000001,linsvc_acc_mean,41804,FOREX_gbpusd-hour-Close,153.92
43825,11,2,0.09090909090909091,3984.090909090909,30.667102,15.333582272484666,9635.809255,19844.89880357724,457.2683883791671,796.221354919785,562.9245092851403,1098.078048833613,0.24457404509566047,0.73120293870913,0.058448547656254755,3.188796063674483,57,29,5,4.931034482758621,0.6993999999999999,0.5572000000000001,0.6975999999999999,0.6933999999999999,0.6748000000000001,0.6764,dummy_mf_acc_mean,41805,FOREX_eurrub-hour-High,92.187
43825,11,2,0.09090909090909091,3984.090909090909,59.074299999999994,29.546728695576437,55302.68911,117537.41407943281,1439.1382188928694,2703.2081744168468,883.340479024779,1755.0297968118919,2.2141524753723383,4.359679333837061,109.72502078679527,289.8421791203612,39,20,5,4.65,0.5005999999999999,0.4868,0.5114,0.5032,0.5134000000000001,0.5024,knn5_acc_mean,41806,FOREX_audjpy-hour-Close,161.545
1831,11,2,0.09090909090909091,166.45454545454547,0.5499259999999999,0.27500200429087784,51246.69949300001,102494.52584479115,19600.06015971436,39198.4974621991,7500.1324709233595,15000.197590555657,0.6800027818585569,0.07931147290792626,-0.584848935094241,0.8961569230114282,31,16,5,4.375,0.5182963326930807,0.5101159899346348,0.5215794880957698,0.5248507318235285,0.5144786408778905,0.5117419335626331,logreg_acc_mean,41811,FOREX_cadchf-day-Close,1.675
1837,11,2,0.09090909090909091,167.0,5.8163,2.9081836069822007,61723.63572400001,123446.38609971218,11636.109352944473,23254.846225692774,4660.525955340262,9319.467960056249,0.15914839951781812,1.0021935551647154,1.864313664973358,6.329057350800495,29,15,5,4.333333333333333,0.5013609169529676,0.5160481578012084,0.5144310508233622,0.5144221656201872,0.49103186826205425,0.5057353986494492,gnb_acc_mean,41812,FOREX_eurnok-day-Close,1.802
1832,11,2,0.09090909090909091,166.54545454545453,30.725612,15.36310691423242,54430.20883599999,108693.26306015169,9850.879287024563,19590.876960515703,7052.830366906759,14102.90178961696,0.14604129366157614,0.5332626386568668,-0.38111103077177066,2.2475943838031553,31,16,5,4.5,0.501091407215497,0.5174922946352793,0.5060302854335106,0.509305996039368,0.5158380607793214,0.5054957490210092,gnb_acc_mean,41815,FOREX_eurrub-day-Close,1.64
43825,11,2,0.09090909090909091,3984.090909090909,4.274939000000001,2.137476528851019,11779.312935,23559.583406290083,1159.324049571888,2306.2867312169133,970.6270123988295,1940.4195288379942,0.40925827297596723,0.8449758842572278,0.547074937451972,3.860335832215571,47,24,5,4.75,0.5314,0.509,0.6388,0.5612,0.5122,0.511,linsvc_acc_mean,41816,FOREX_usddkk-hour-High,125.184
1834,11,2,0.09090909090909091,166.72727272727272,0.9309369999999999,0.46547794156221844,110889.61348099998,221777.1478964684,35571.717200473824,71140.57827893867,13250.679029466215,26501.31130426,-0.2590317497214478,0.8524422769711361,0.7603049303120206,2.416055674175682,21,11,5,3.8181818181818183,0.5158127484700943,0.5141987165170263,0.5000014889593662,0.4967332231503402,0.45312309227081193,0.4760128646089248,dummy_mf_acc_mean,41818,FOREX_euraud-day-Close,1.706
43825,11,2,0.09090909090909091,3984.090909090909,1.011549,0.5057749324047209,3718.8213149999997,7626.669763891179,293.0534938836737,583.341249166069,227.31570538338497,454.55059415342384,0.21564417673740638,0.7867662538365051,1.4343335875038545,2.5679048983527233,55,28,5,4.892857142857143,0.518,0.48339999999999994,0.6934,0.6696000000000001,0.5158,0.5364,linsvc_acc_mean,41820,FOREX_chfsgd-hour-High,118.162
1832,11,2,0.09090909090909091,166.54545454545453,3.1862850000000003,1.5931725076290388,49576.865991000006,99233.18272599208,7453.993333491811,14899.524745702092,4026.0227859791426,8051.971937222733,0.764991026355267,0.7482329269925897,2.302803100507461,4.661218249181253,27,14,5,4.214285714285714,0.5103720909456381,0.5005509149655305,0.5294918181682823,0.5289409032027516,0.5060168847992139,0.5174684712854185,linsvc_acc_mean,41821,FOREX_eurpln-day-Close,1.729
43825,11,2,0.09090909090909091,3984.090909090909,0.555131,0.2775656258418899,56231.570589999996,147958.99576983828,1161.9008292976155,2322.1551930520313,921.386666487233,1849.257788780609,2.2698007802807547,7.594962451647765,224.46880443879724,670.9191607242083,49,25,5,4.88,0.5086,0.4962000000000001,0.5156000000000001,0.5072,0.5126000000000001,0.5034,linsvc_acc_mean,41824,FOREX_eurgbp-hour-Close,140.215
43825,11,2,0.09090909090909091,3984.090909090909,0.801962,0.4009810852845805,9745.87501,19490.025749164648,998.6193338486937,1995.009056842143,558.8717806973085,1117.61683932392,1.1957161285974514,0.13386969442101507,1.0285134217237832,2.250955798011616,45,23,5,4.782608695652174,0.5244,0.47779999999999995,0.6662,0.5828,0.5,0.5446000000000001,linsvc_acc_mean,41825,FOREX_audnzd-hour-High,116.124
1832,11,2,0.09090909090909091,166.54545454545453,1.117723,0.5588808698291613,61336.29334,122672.72081641287,27344.247202991264,54685.42975236548,8887.732219133197,17775.322974997158,-0.06975821439328064,0.026050233808322762,-0.04761586671044467,0.28031227936192843,23,12,5,4.0,0.5212891410193417,0.5065767335209422,0.5076458063459449,0.5098271318175727,0.5229269963222704,0.4967138666785783,knn5_acc_mean,41826,FOREX_eurnzd-day-Close,1.715
43825,11,2,0.09090909090909091,3984.090909090909,0.9290239999999998,0.464512355211355,27839.534054,61609.47161813222,1489.7217527784367,2976.5557864150155,888.4231485545603,1776.764030525926,-0.02569010297611345,1.3849614356655633,8.764782741636367,24.7112193068539,43,22,5,4.636363636363637,0.5048,0.5075999999999999,0.5077999999999999,0.5052,0.49319999999999997,0.5054,linsvc_acc_mean,41827,FOREX_euraud-hour-Close,153.116
43825,11,2,0.09090909090909091,3984.090909090909,0.7714700000000001,0.38573545058757563,26585.258319000004,57347.55766679436,1035.5818426861151,2068.785166030613,1038.2983762913477,2076.3287129479168,0.7112894777420113,1.9328064668321674,7.13935274628828,18.297093750178828,49,25,5,4.76,0.5096,0.49640000000000006,0.6622000000000001,0.5816,0.5034,0.5055999999999999,linsvc_acc_mean,41828,FOREX_usdcad-hour-High,126.133
1828,11,2,0.09090909090909091,166.1818181818182,0.4981300000000001,0.249180891642999,52399.352315000004,104802.08048578718,18991.0131458337,37980.6093258114,7411.300930635209,14822.512571666954,0.30625835248812433,0.3638654502047422,-0.7314595789039844,1.1585363747871964,19,10,5,3.7,0.5136761733662699,0.4912598248371884,0.5175162811587695,0.5131506849315068,0.477598622651396,0.4973246500486564,linsvc_acc_mean,41829,FOREX_nzdusd-day-Close,2.033
1828,11,2,0.09090909090909091,166.1818181818182,0.4981300000000001,0.249180891642999,52399.352315000004,104802.08048578718,18991.0131458337,37980.6093258114,7411.300930635209,14822.512571666954,0.30625835248812433,0.3638654502047422,-0.7314595789039844,1.1585363747871964,41,21,5,4.714285714285714,0.5136761733662699,0.5164144022756194,0.7106055842503183,0.6980253012950071,0.5399356239239465,0.5940489557601617,linsvc_acc_mean,41830,FOREX_nzdusd-day-High,1.815
43825,11,2,0.09090909090909091,3984.090909090909,5.942521,2.971261542525161,3592.6078219999995,7198.029433574489,81.0842991802624,147.26865414196368,119.10733123416055,238.20233562961528,1.6305582083686503,3.5753322022477416,27.213224128670582,57.21510250574705,45,23,5,4.695652173913044,0.533,0.46699999999999997,0.5628,0.5532,0.5212,0.5278,linsvc_acc_mean,41831,FOREX_eurdkk-hour-Close,128.94
43825,11,2,0.09090909090909091,3984.090909090909,0.49636199999999997,0.24826088772901783,10769.79507,22286.44275625742,792.7170883092299,1583.9344368296802,489.95066988329756,979.7943932435406,0.524581537041939,0.8049937992185359,1.728814829749411,6.583102196132746,41,21,5,4.714285714285714,0.5082,0.48739999999999994,0.5096,0.5098,0.5076,0.49560000000000004,logreg_acc_mean,41832,FOREX_nzdusd-hour-Close,155.539
43825,11,2,0.09090909090909091,3984.090909090909,59.64699999999999,29.823603528078223,26191.56768,56093.17289806769,1297.8504680848832,2418.865069584914,908.3129899456295,1802.985993540079,0.8966332753605315,1.575279749366022,8.82880574932587,21.525086994395526,47,24,5,4.708333333333333,0.5254,0.52,0.6888000000000001,0.6244,0.503,0.543,linsvc_acc_mean,41833,FOREX_cadjpy-hour-High,111.925
1833,11,2,0.09090909090909091,166.63636363636363,0.7745029999999999,0.38726195429063254,162155.93927499998,324328.52287802164,24737.80048039389,49473.269432277586,17422.58373776143,34845.940735260636,0.527880112882275,1.5551367636134596,2.171125613422103,7.390487078274525,27,14,5,4.214285714285714,0.5237325233394381,0.5264558300203988,0.5095501853754411,0.5133723440687304,0.48555411622816813,0.4975536397611709,gnb_acc_mean,41834,FOREX_usdcad-day-Close,1.868
43825,11,2,0.09090909090909091,3984.090909090909,0.9290239999999998,0.464512355211355,27839.534054,61609.47161813222,1489.7217527784367,2976.5557864150155,888.4231485545603,1776.764030525926,-0.02569010297611345,1.3849614356655633,8.764782741636367,24.7112193068539,47,24,5,4.833333333333333,0.523,0.5204000000000001,0.6668,0.6106,0.5044,0.5304,linsvc_acc_mean,41835,FOREX_euraud-hour-High,113.421
43825,11,2,0.09090909090909091,3984.090909090909,0.5452089999999999,0.2726076035054782,13324.484655000002,29086.73992159558,819.5086436507245,1637.3946554604477,621.1145401382792,1242.0787557005012,0.9289553081074982,0.5727684999096023,1.8578985433504385,6.562842391035712,45,23,5,4.695652173913044,0.5052,0.5067999999999999,0.5077999999999999,0.5008,0.4934,0.492,linsvc_acc_mean,41838,FOREX_cadchf-hour-Close,130.471
1834,11,2,0.09090909090909091,166.72727272727272,59.8408,29.921282568767,143304.45538,288391.87218965404,29393.578141723014,58610.68198897385,14404.836634471818,28801.110396924425,0.6854139589457813,1.141341544853664,2.0675856626753872,6.028272069050246,43,22,5,4.636363636363637,0.5016363663435625,0.5278197167999286,0.7137282053572758,0.7077321659891902,0.5556141212906299,0.5670642188174685,linsvc_acc_mean,41839,FOREX_cadjpy-day-High,1.611
1832,11,2,0.09090909090909091,166.54545454545453,1.013982,0.5070035625081939,25369.868207,50743.61170307874,6985.050099680676,13967.335718388022,3313.661502665744,6627.273489835354,0.07208526403439335,0.4481904731476299,0.5433578451929373,0.4636492742048481,43,22,5,4.636363636363637,0.5092791947707747,0.5070963803397806,0.5299980643528237,0.5365360849302422,0.49126427539792444,0.5163725971918227,logreg_acc_mean,41841,FOREX_chfsgd-day-Close,1.733
43825,11,2,0.09090909090909091,3984.090909090909,0.7571019999999999,0.3817592666013492,40249.879859,100740.55311914625,774.1873744714204,1546.0856783627046,678.8867371045866,1360.2303209721877,2.080969332194034,6.130487519829775,172.05089948691187,513.209555617322,49,25,5,4.72,0.5224,0.5074,0.6024,0.5522,0.5077999999999999,0.5232,linsvc_acc_mean,41842,FOREX_eurchf-hour-High,108.892
43825,11,2,0.09090909090909091,3984.090909090909,0.546996,0.2735001817988427,19106.168312,38401.81171885271,1099.789924152356,2197.9135225354453,889.6033703380621,1778.9749181370762,1.261207132133001,1.3632634240992139,4.590956798903656,11.55774195100253,47,24,5,4.75,0.535,0.5075999999999999,0.575,0.5354,0.5062,0.5152,linsvc_acc_mean,41843,FOREX_audusd-hour-High,110.732
1835,11,2,0.09090909090909091,166.8181818181818,0.55591,0.2779590623814953,118620.85134600001,237802.59372712846,27734.386308573838,55467.19553202819,13186.251287653204,26372.933714565606,0.07102380422580742,1.283773336630266,1.8127308975046588,4.69101397045822,23,12,5,3.9166666666666665,0.5095367847411444,0.49645776566757494,0.4942779291553133,0.49264305177111717,0.4953678474114442,0.4948228882833788,dummy_mf_acc_mean,41844,FOREX_eurgbp-day-Close,1.877
1837,11,2,0.09090909090909091,167.0,6.558315,3.279273589660521,92593.401541,185225.90726794998,12277.419453008164,24536.22688381539,4806.026126702105,9611.018015150103,0.9590948576774887,1.266536376582916,9.110702203070948,19.237400669444803,17,9,5,3.6666666666666665,0.5035392725980333,0.5062625873711645,0.5351128420803223,0.5329300438336689,0.49102594479327094,0.49646665087074987,linsvc_acc_mean,41846,FOREX_eursek-day-Close,1.772
1836,11,2,0.09090909090909091,166.9090909090909,5.941762,2.970882564036485,20236.309891,40472.17736447348,1799.1582226879086,3583.431729250813,1287.9060345434107,2575.95024131082,0.47153288631448137,1.2659471646351819,4.008130130379861,10.77196200630789,39,20,5,4.45,0.51143821822059,0.49184634521976067,0.6862693993602653,0.6911784741144414,0.5381293685582278,0.5904143466413931,logreg_acc_mean,41847,FOREX_eurdkk-day-High,1.775
1832,11,2,0.09090909090909091,166.54545454545453,62.9061,31.454183913908814,103448.30363000001,206655.19424379148,29690.043474923586,59161.26434745545,10920.74097883228,21817.252278958982,-0.37549136076861667,0.9622602428419531,1.5254697314243848,2.2926134679223904,37,19,5,4.368421052631579,0.5109170500737035,0.5354938133738331,0.7210628191956642,0.7014130224386176,0.5349503432051339,0.5938714432483136,linsvc_acc_mean,41848,FOREX_chfjpy-day-High,1.585
1832,11,2,0.09090909090909091,166.54545454545453,0.768193,0.384100136866677,32971.351107999995,65951.58049737115,12180.809428126091,24359.404257238366,5040.151968444601,10080.093534096555,0.6603989369867126,0.1379679988923485,-0.5639852703556872,0.44711572606182054,35,18,5,4.5,0.503820669733923,0.5136552463483272,0.5142150950700555,0.5131400664075878,0.49018031297925874,0.4836274028081774,linsvc_acc_mean,41849,FOREX_audsgd-day-Close,1.922
43825,11,2,0.09090909090909091,3984.090909090909,60.857000000000006,30.428512037232444,40465.43661,82396.7682871189,1363.0434270909298,2515.90171602939,1146.8691367487265,2268.1933103116844,0.3190070526323299,2.2338701746599154,12.597816589498303,27.92192123624888,59,30,5,4.933333333333334,0.5346,0.501,0.599,0.547,0.5098,0.5142,linsvc_acc_mean,41851,FOREX_usdjpy-hour-High,89.09
43825,11,2,0.09090909090909091,3984.090909090909,5.942521,2.971261542525161,3592.6078219999995,7198.029433574489,81.0842991802624,147.26865414196368,119.10733123416055,238.20233562961528,1.6305582083686503,3.5753322022477416,27.213224128670582,57.21510250574705,49,25,5,4.76,0.556,0.44400000000000006,0.646,0.6088,0.5370000000000001,0.547,linsvc_acc_mean,41856,FOREX_eurdkk-hour-High,116.046
1832,11,2,0.09090909090909091,166.54545454545453,59.59029999999999,29.815686391730107,125156.01294,250104.84503743294,32821.79122034934,65468.58778813223,12832.860956784014,25653.104440238225,0.639259714464732,0.6547461873181294,0.9427757180561424,3.6160359241226865,27,14,5,4.142857142857143,0.5223790592754723,0.5207292922976132,0.5376513154956001,0.546388529057042,0.47650273224043715,0.5147213412545972,logreg_acc_mean,41857,FOREX_audjpy-day-Close,1.773
1835,11,2,0.09090909090909091,166.8181818181818,0.6560189999999999,0.3317681023079223,82150.571265,164304.97378800673,23449.27260889155,46896.668956806345,10869.213872145523,21738.382230685274,0.09895703242346832,0.8741909580377575,0.6157451899778223,2.431908337321155,41,21,5,4.523809523809524,0.5182561307901906,0.48828337874659394,0.5182561307901906,0.5160762942779291,0.5171662125340599,0.5051771117166213,dummy_mf_acc_mean,41858,FOREX_usdchf-day-Close,1.7
43825,11,2,0.09090909090909091,3984.090909090909,5.805496,2.9027509519323216,8761.808780000001,17513.800291602867,494.40798773982897,971.436484442769,414.2174549489111,826.8392322501434,0.15783729201082833,1.014740965526004,1.8673940622778993,6.323395772263891,35,18,5,4.444444444444445,0.5005999999999999,0.5077999999999999,0.5152000000000001,0.514,0.5025999999999999,0.5128,linsvc_acc_mean,41859,FOREX_eurnok-hour-Close,142.431
43825,11,2,0.09090909090909091,3984.090909090909,0.828457,0.41422958062045734,41021.187679,83890.35173876966,2016.786405614809,4031.3885524246803,1955.9467206566192,3912.208455780736,0.9909108198189027,1.6302687905243651,4.830944556769555,12.42862496779954,31,16,5,4.375,0.5126000000000001,0.4928,0.5158,0.5124000000000001,0.4968,0.5018,linsvc_acc_mean,41860,FOREX_eurusd-hour-Close,138.603
43825,11,2,0.09090909090909091,3984.090909090909,30.667102,15.333582272484666,9635.809255,19844.89880357724,457.2683883791671,796.221354919785,562.9245092851403,1098.078048833613,0.24457404509566047,0.73120293870913,0.058448547656254755,3.188796063674483,61,31,5,4.967741935483871,0.6922,0.5686,0.6896,0.6872,0.6620000000000001,0.68,dummy_mf_acc_mean,41862,FOREX_eurrub-hour-Close,88.066
1837,11,2,0.09090909090909091,167.0,5.8163,2.9081836069822007,61723.63572400001,123446.38609971218,11636.109352944473,23254.846225692774,4660.525955340262,9319.467960056249,0.15914839951781812,1.0021935551647154,1.864313664973358,6.329057350800495,27,14,5,4.214285714285714,0.5171484421277099,0.5079093116929274,0.7120127946925721,0.6880538443312404,0.5373015637957588,0.5481844568179125,linsvc_acc_mean,41863,FOREX_eurnok-day-High,1.728
1832,11,2,0.09090909090909091,166.54545454545453,1.013982,0.5070035625081939,25369.868207,50743.61170307874,6985.050099680676,13967.335718388022,3313.661502665744,6627.273489835354,0.07208526403439335,0.4481904731476299,0.5433578451929373,0.4636492742048481,53,27,5,4.851851851851852,0.5453060555977428,0.5425678593231191,0.6992197852920594,0.7003126814669227,0.5469379550632063,0.5791307455219548,logreg_acc_mean,41864,FOREX_chfsgd-day-High,1.595
43825,11,2,0.09090909090909091,3984.090909090909,0.767374,0.38368737652416973,4735.833937,9470.284473718197,510.0411386166572,1017.8613483442674,340.91319115905424,681.6161118399134,0.9193857515281323,0.363786250769325,0.57990443555742,2.6992703438051904,57,29,5,4.896551724137931,0.5256000000000001,0.488,0.63,0.5668,0.511,0.5271999999999999,linsvc_acc_mean,41865,FOREX_audsgd-hour-High,99.108
